screen_name,description,followers_count,statuses_count,created_at,mentions_ibm,blank_bio
TECNOILUMINA,"Tecnoiluminación (2003) es una fábrica y comercializadora de luminarias.    
+56 2 27860885
+56 9 74320073",52,93,Thu Jan 17 15:53:41 +0000 2019,0,0
gremlin2c,"Genomics Ambassador, nurse, ex-theatre manager. Strong minded & enthusiastic. Thoughts and views are my own",1111,26899,Fri Sep 25 12:29:52 +0000 2009,0,0
VisionaireATL,IT Staffing company -- We help great IT people find great jobs!,217,760,Wed Apr 07 18:31:31 +0000 2010,0,0
AskBiscoff,,35,322,Fri Nov 02 20:51:09 +0000 2018,0,1
KendallAnnByrd1,,0,0,Fri Apr 26 19:10:59 +0000 2019,0,1
MaryRamirez5566,,125,8,Wed Oct 16 19:34:45 +0000 2013,0,1
umyde,"Learner, Teacher, Grower",31,457,Mon Oct 05 19:54:30 +0000 2009,0,0
TeresaFreemanA1,"My passion: Helping clients reach their full potential. 
Focus: Speaker, Communications & other soft skills. 
Past: 20+ yrs HR @ Amazon, Deloitte, IBM, PwC.",16,23,Wed Apr 24 19:08:19 +0000 2019,1,0
RathodShivaram3,I am good and honesty straight forward person future look like a good smile and enthusiastic good smiling positive response thinking. 🌄🌄🌅🌅🌅🌅🎡🎡🎡,12,65,Tue Mar 12 18:29:23 +0000 2019,0,0
Victor_P_,Un azul de corazón; Hincha de la GLORIOSA UNIVERSIDAD DE CHILE,1109,5095,Tue Aug 31 19:13:44 +0000 2010,0,0
Theia_Tech,We are an exponential technologies solutions company focusing on improving industrial processes applying artificial intelligence and augmented reality.,16,7,Fri Apr 26 18:21:50 +0000 2019,0,0
eaugustomolina,,8,21,Tue Dec 15 00:38:58 +0000 2009,0,1
AmareshwariG,,2,0,Fri Apr 26 16:33:32 +0000 2019,0,1
SanjeevAwadh,Software Consultant at https://t.co/LYEhtbw41r,21,30,Sun Dec 14 12:48:46 +0000 2014,0,0
karthick8730,,1,3,Sat Dec 29 04:24:40 +0000 2018,0,1
jcamilo_ramirez,"Hay solo un bien, el conocimiento,y un mal, la ignorancia -Sócrates











- Estudiante Ingeniería de Sistemas ✌🏻👨🏻‍💻",22,13,Wed Jun 18 01:44:21 +0000 2014,0,0
Avetown_,"self-aware dumb bitch | I don't know, a little sad I guess | single | kinda looks like garbage, always feels like garbage, and always eats garbage food",11,439,Fri Mar 29 05:31:26 +0000 2019,0,0
BaduNetworks,"Boost your existing #WAN, #WiFi or #LTE network’s performance by up to 10x, and future-proof it for #5G, #IoT, #Cloud and #edge.",167,161,Mon Aug 26 22:57:46 +0000 2013,0,0
James70313359,Am James simple n caring,3,0,Fri Apr 26 17:55:21 +0000 2019,0,0
MattGTong,"Customer Advocate, ScienceLogic #AIOps #Context #IoT #Data #Cloud #ML #Automation Opinions are my own",184,161,Fri Apr 26 14:31:46 +0000 2019,0,0
Syedrafiahmed3,I AM SYED RAFI  AHMED FROM INDIA  CHENNAI.HVAC https://t.co/4Z7018NB89 WORKING IN DUBAI,9,642,Thu Oct 18 14:23:23 +0000 2012,0,0
useratpc,,123,131,Tue Apr 09 00:57:13 +0000 2019,0,1
FidelCastrosan6,,47,50,Wed Feb 20 00:17:09 +0000 2019,0,1
GabrielSavio016,Oi :),170,5222,Sun Sep 18 16:39:37 +0000 2016,0,0
priyerkdubey911,,5,6,Sun Feb 25 17:53:56 +0000 2018,0,1
fordlibraryweb,Serving the business information needs for the Fuqua School of Business and Duke University.,548,1148,Mon Jun 30 15:32:35 +0000 2008,0,0
oluwatonismart,"Content Strategist| Digital Marketer|
Email Marketer|
Lead Generation Expert|
Business Consultant||",747,2162,Sat May 09 13:20:56 +0000 2015,0,0
MilesBudden,Student,29,14,Thu Mar 14 20:15:26 +0000 2013,0,0
PriscillaMadar4,"honest easy going 
I love life 😍",19,2,Fri Apr 26 17:21:05 +0000 2019,0,0
silvioalonso,,6,0,Sat Sep 04 21:33:06 +0000 2010,0,1
The_Casteless,Jai Bhim. Jai Periyar. Jai phule. Annihilation of caste is non-negotiable.,63,470,Tue Apr 23 08:47:47 +0000 2019,0,0
hp_lance,,1,28,Sat Apr 12 05:26:11 +0000 2014,0,1
g00901,名は体を表している。フォロー魔。基本的に閲覧のみ。,77,104,Sat Jul 07 08:52:10 +0000 2012,0,0
SadhukhanSounak,,25,4,Wed Apr 16 03:58:49 +0000 2014,0,1
gatelectronic,,0,0,Fri Apr 26 16:43:22 +0000 2019,0,1
madmahish,I am who I am,132,483,Sun Aug 01 18:06:45 +0000 2010,0,0
Munim_01,,1,0,Fri Apr 26 16:39:01 +0000 2019,0,1
Kengza_GK,"I CAN, I MUST, I WILL",14,9,Sat Dec 09 09:54:32 +0000 2017,0,0
ecarlesi,"Informatico, radicale e pastafariano 🖖",137,2187,Sat Jan 24 12:35:19 +0000 2009,0,0
estefaniear,She / her • I’m just trying to bust an Elle woods on all of you,189,7626,Thu May 28 00:51:10 +0000 2015,0,0
BorigorlaChinna,fight for your thoughts & aims,12,12,Tue Nov 15 17:17:34 +0000 2016,0,0
Haadi1980,,52,292,Fri Jun 19 23:49:02 +0000 2009,0,1
eKhalidSalem,"باحث عن المعرفة والحكمة The past was about have and have nots, the future will be about knows and know nots; Jim Dion",235,1253,Tue Jun 23 17:24:03 +0000 2009,0,0
fuzakesugiokott,,888,668,Tue Feb 01 13:21:42 +0000 2011,0,1
_JairVieira,,8,3,Tue Sep 18 16:02:23 +0000 2018,0,1
LilKitty100,,8731,42782,Thu May 27 16:30:32 +0000 2010,0,1
joanna_consults,Social Media Consultant & #SelfCare Advocate | Award-Winning PR Pro | @PRNews 30 under 30 recipient,215,1216,Tue Sep 22 16:30:40 +0000 2015,0,0
TalentFuturess,Founder,234,125,Mon Apr 01 07:05:01 +0000 2019,0,0
JRefachinho,joaorefachinho@hotmail.com,42,113,Sat Jul 30 01:23:01 +0000 2011,0,0
portesalex,"40 years old, Happy Married, 12 years old kiddo, Cristhian & IT Man.",34,5,Tue Oct 18 09:22:02 +0000 2011,0,0
SoundDevil,😈,3,2,Mon Sep 21 22:51:52 +0000 2009,0,0
nakxion,"Web Development and Game Development , Digital Artist Love programming and writing
askfm: https://t.co/JXGdg8kxV4
github: https://t.co/96sZUf5BWu",39,2423,Sat Feb 20 13:28:56 +0000 2016,0,0
LisaLevines,,17,24,Tue Jan 31 13:04:21 +0000 2012,0,1
IgluFurniture,,16,304,Mon Apr 23 12:56:08 +0000 2018,0,1
Mikemluhya,Life & Style,125,47,Wed Feb 28 16:11:37 +0000 2018,0,0
NCRIoT,"North Carolina's IoT hub, bringing together academia, government and industry to create the future of #IoT",1834,3223,Wed Dec 09 05:01:21 +0000 2009,0,0
modi1991,,71,106,Mon May 31 11:41:05 +0000 2010,0,1
daniel_parten,"Son, Husband, Brother, Father, Leader, Learner | Arkansas native | Veteran 🇺🇸",266,1402,Fri Dec 14 12:00:47 +0000 2012,0,0
ConvergeTSC,Converge Technology Solutions is building a national platform of regionally focused IT infrastructure firms connecting best of breed services and solutions.,235,223,Mon Apr 06 16:52:51 +0000 2015,0,0
MStem23,Mizzou grad and proud Minnesotan.,82,659,Sun Jan 08 19:28:15 +0000 2012,0,0
MichelleGrawer,Mom of 3 boys❤️CEO of a Global Skincare Business💫Passion to help others💫Always enjoying the journey🙌,557,920,Sat Oct 19 15:21:53 +0000 2013,0,0
OSINACH55924692,International Politics World News,2,4,Tue Feb 26 16:42:40 +0000 2019,0,0
Charles60931530,Simple and straight forward individual,1,0,Fri Apr 26 14:10:44 +0000 2019,0,0
nataliamadryga,All the wisdom to lead; All the courage that you need; You will find when you see; We are one- Lion King 2; all tweets are my own,397,3288,Sun Apr 10 22:48:24 +0000 2011,0,0
zpparks314,"Quantum computing systems, software, and algorithms. UNCW graduate.",0,3,Fri Apr 26 14:23:43 +0000 2019,0,0
NAVITConsulting,,2,1,Fri Apr 26 13:22:50 +0000 2019,0,1
LudovicoRighi,Telecom. Engineering Master Student,3,0,Fri Apr 26 13:35:51 +0000 2019,0,0
joval_sas,695 0846 - 311 515 0302,126,634,Wed Sep 13 15:24:25 +0000 2017,0,0
AaronNuZ,"Colors RFC EAP, EMF, VR,VM,Shocks Realtek Soundz, I'm not ""MeMe,  Eee@eee, ""U""  a square box, ASCAP, game of 24/7ofOppositeDay! ATrueBurningMan,xslt, tenzunit",1,52,Sun Apr 14 07:48:37 +0000 2019,0,0
Susheel95150187,i am graduate,1,0,Wed Apr 24 13:50:52 +0000 2019,0,0
Lab_Sense,Empowering your content with #AI. #Automation #digital #SEO #contentstrategy #artificialintelligence #NLP #NLG. Powering @groupe_pratique & clients,429,294,Wed Aug 21 14:48:12 +0000 2013,0,0
OmkarM75659694,,3,2,Fri Feb 15 15:55:44 +0000 2019,0,1
MoresiCom,It's all about data.,475,189,Mon Sep 30 18:43:17 +0000 2013,0,0
OakIsadora,,17,141,Sat Jul 21 14:00:02 +0000 2018,0,1
FollowLiker,"Best Twitter Marketing Software, Instagram Bot, Pinterest Bot and Tumblr Bot. The Most Powerful Social Media Marketing Automation Tool. Download Now!!!",882,49,Sat Oct 19 09:44:39 +0000 2013,0,0
ColinHutsonAcc,"We are a family firm of Chartered Accountants based in Northallerton, North Yorkshire",44,56,Wed Feb 21 16:42:12 +0000 2018,0,0
002Abhinav,symbian,23,0,Wed Mar 02 11:59:30 +0000 2016,0,0
Threadlive,"Increasing #sales with a live messaging app.  Chat live with customers, #close more deals. Give us a follow for more #sales & #accountmanagement tips 😀",649,687,Wed Mar 22 14:18:21 +0000 2017,0,0
RafaBarufaldi,It's what It's!,52,2207,Mon Oct 17 23:37:00 +0000 2011,0,0
leonnel_kakpo,Polytechnic School of Abomey-Calavi,22,29,Wed Mar 23 16:56:24 +0000 2016,0,0
Maya_Kigen,"Electronics and computer engineering student. 
Master Trainer @youthfortech",110,154,Tue Feb 09 11:20:23 +0000 2016,0,0
globalres,"Specialist recruitment consultancy connecting clients to talent across vendor, digital & data driven technologies #GlobalResourcing #Recruitment #Jobs #Tech",406,33715,Wed May 20 09:41:25 +0000 2009,0,0
AndreeaAnghel01,Machine Learning@IBM Research,6,0,Fri Apr 26 13:08:39 +0000 2019,1,0
ILSoybean,"Dedicated to serving IL soybean farmers through checkoff & membership efforts.
For Agronomy: @ILSoyAdvisor
For Advocacy and legislative affairs: @VoiceforSoy",4311,5877,Fri Oct 16 17:49:14 +0000 2009,0,0
darojasnovoa,"Head hunters, no se fíen de lo que escribo acá.
Estudié, tengo titulo universitario y otros 3 de posgrado, ademas de una experiencia la hpta. ¡Soy el indicado!",167,4224,Sun Jun 05 20:31:31 +0000 2011,0,0
mahde127,lt js a high mountain freading sun Bkhiala,0,86,Thu Feb 28 20:43:10 +0000 2013,0,0
ikaros_dscience,"Soy economista de corazón, pero analista de datos de mente y profesión. Tengo como meta convertirme en Data Science.",1,9,Thu Apr 25 02:41:19 +0000 2019,0,0
XeroxSupport,"Helping you when you have support questions. Tweets courtesy of Cathy Owens and Joe Arseneau, Monday-Friday, 8am to 5pm CST. https://t.co/TQmaM7BKk6",2515,10416,Wed Feb 24 19:33:27 +0000 2010,0,0
chaitha81425550,,0,0,Fri Apr 26 04:44:38 +0000 2019,0,1
ABalrajhy,,232,1499,Sun Jan 05 13:29:22 +0000 2014,0,1
MattMilligan13,Writer || Photographer || Email: Matt@MilliganDBA.com,124,632,Sun Apr 22 17:25:17 +0000 2018,0,0
LHeimala,Marketing Manager @YaraSuomi My free time #farmer #activecitizen #owntweets MOB #OPKymenlaakso,510,747,Thu Jul 18 15:20:53 +0000 2013,0,0
yxa72145xc,,0,276,Thu Jul 26 01:07:45 +0000 2018,0,1
makkemak2,kino fino bams bino,243,1146,Tue Mar 12 09:38:54 +0000 2019,0,0
priya_tecstar,,79,1293,Sat Jan 19 13:19:46 +0000 2019,0,1
Tree44965113,找工作,1,4,Mon Dec 24 05:00:32 +0000 2018,0,0
AdityaS52694493,,15,104,Sat Mar 02 16:21:50 +0000 2019,0,1
Grahamvieyra17,Love Arsenal because the way they play their football. Gooner for life and a new BFC fan,102,271,Sat Aug 01 06:14:38 +0000 2009,0,0
priyank26769117,"self love
hare krishna",1,0,Fri Apr 26 12:02:23 +0000 2019,0,0
EstechLimited,For all IT requirements....,4,5,Fri Apr 26 09:33:31 +0000 2019,0,0
shannonmrogers,Sydney based corporate creative interested in economic policy & risk.,180,561,Fri Oct 05 14:24:12 +0000 2007,0,0
CvKuczkowski,#openAPI #instantpayments #fraudprevention #iso20022 // Dir. Sales Europe for Financial Institutions @ACI_Worldwide,992,2219,Sat Jan 17 12:13:57 +0000 2009,0,0
BernaDataDS,Datascience enthusiast | Data analyst| Business Intelligence | Licensed Industrial- Organizational Psychologist,90,4,Thu Apr 25 08:18:42 +0000 2019,0,0
Adriana79316169,,4,17,Mon Apr 15 11:23:18 +0000 2019,0,1
Neelakanta95,,2,1,Sat Oct 15 01:59:45 +0000 2016,0,1
KemmererSven,I'm an innovative tech guy who loves to see the biotechnology future rather sooner than later. So well I'm open for new and I'm looking forward to find some new,8,13,Thu Apr 25 21:34:26 +0000 2019,0,0
myhq22,MYHQ22 is a professional provider of recruitment solutions; our ethos and mission is to be the best for all employment demands,51,21,Mon Apr 22 09:29:29 +0000 2019,0,0
Qubbchen,,1,3,Mon Nov 21 04:25:09 +0000 2016,0,1
wanjikujoy254,,8,0,Tue Oct 30 20:44:31 +0000 2018,0,1
The_AIOps_Guy,"Geek in a suit, love this gig, cater for the now and look to the future... helping those who embrace innovation..opinions are my own #AIOps #Context #IoT #Data",130,569,Mon Jul 02 13:31:55 +0000 2018,0,0
TA_Sammie,Entrepreneur,663,4894,Thu Jul 31 15:42:51 +0000 2014,0,0
Jason_BarBoSSa,"Born in Brazil. Living in London. I like music and people. Well, some people... All views are my own",117,1044,Wed Oct 14 14:17:52 +0000 2009,0,0
ball_elide,"A bola extintor Elide Fire Ball®, é dispositivo de extinção automática contra incêndios eficaz e inovador. Já disponível em Portugal.",275,126,Mon Apr 22 11:32:45 +0000 2019,0,0
LourencoNap,Comunicação; Relações Públicas institucionais,223,126,Thu Jul 09 21:05:47 +0000 2009,0,0
erkendall,"Patent Attorney and neophile, running Impeccable IP — https://t.co/KI5DHWRatT  — https://t.co/sQAQmjL9nX",957,360,Sat May 02 20:38:46 +0000 2009,0,0
waqas_sabah,,93,44,Mon May 15 09:51:48 +0000 2017,0,1
metropolyazilim,Mikro yazılım çözüm ortağı        ERP DANIŞMANLIĞI               Teknik destek,56,145,Fri Apr 12 07:26:58 +0000 2019,0,0
idris_grema,,34,64,Wed Mar 28 09:46:04 +0000 2018,0,1
GtIportugal,GTI é atacado especialista em Software e computação em nuvem.,35,21,Tue Feb 19 12:20:47 +0000 2019,0,0
SFradl,Freelance Internet Stuff Designer - https://t.co/p6jC7txbkI,15,16,Thu Feb 16 12:40:01 +0000 2017,0,0
Tualiadadigita1,"Ejecutiva de venta, soluciones tecnológicas, servicio técnico y otros",2,9,Fri Apr 19 13:51:49 +0000 2019,0,0
Ozox_BS,"At Ozox, we help you maintain sustainable relevance in today's rapidly changing business and corporate landscape. We are the creative century Business School.",6,9,Fri Apr 26 00:18:25 +0000 2019,0,0
sakhare_mrunal,,4,0,Sat Apr 20 11:07:54 +0000 2019,0,1
GenesisToaster,print(“Python programmer and retro gamer”),8,170,Fri Mar 17 16:09:20 +0000 2017,0,0
AutoSpaLtd1,Our mission at Auto Spa is simple: to provide high-quality services for our valued clients. Our team goes above and beyond to cater to each individual car :),7,11,Fri Apr 26 09:08:00 +0000 2019,0,0
theunicornboard,"Find meaningful #jobs at #startups valued more than a billion dollar. 16,000+ startup jobs from 120+ unicorns and growing.",974,9402,Fri Apr 05 15:21:04 +0000 2019,0,0
NowWeChange,,8,86,Tue Mar 08 19:22:33 +0000 2011,0,1
Nathan15655285,,3,0,Sun Jan 20 15:05:13 +0000 2019,0,1
DsmsHotel,"DSMS, now, one of the leading Hotel Management institutes in India, started its journey way back in 1990.",1,9,Fri Apr 26 08:28:35 +0000 2019,0,0
LMangerico,,18,2,Tue Jan 31 15:29:15 +0000 2012,0,1
inpursuitofvoid,"⚠️UnderConstruction! Tech, OpenSource, Analytics, Market, Finance, Chess, Adventure, Eat, Sleep, Music, blah! *Personal views*",237,8737,Sat Dec 24 14:15:54 +0000 2011,0,0
saurabh_2492,,20,2,Sun Jan 31 07:07:00 +0000 2016,0,1
Meeeshhh__,Butterflies • UTD 20’ •,142,4372,Mon Feb 20 02:01:21 +0000 2017,0,0
xmarcux,"Dad of 2 great boys, Purple Team White hat hacker & #FFXIV #FFXIV_Lich gamer (aka Tuga Dazkar) Love music & gadgets! Tekkie blogging at  https://t.co/NlrxMo8iyG",55,287,Tue Oct 01 23:29:44 +0000 2013,0,0
rDegZWTXeUKJCiE,"新しいもの大好き❤好奇心旺盛な50手前のおばちゃんです✨人生まだ半分、楽しむぞ‼️ /元準大手税理士法人勤務/edx.courseraで勉強中/目標…データサイエンティストになるために、python、機械学習等勉強中/ビットコとfx が趣味
note→https://t.co/4CtX5bAxRt",60,331,Mon Apr 22 13:17:50 +0000 2019,0,0
Miguel_Rihet,Pre-Sales Architect @IBM,27,197,Tue Aug 26 11:52:50 +0000 2014,1,0
cultureconsult,Placing humans at the heart of business success   #businesschange #culturechange #humansinbusiness,918,5687,Sun Oct 03 12:36:14 +0000 2010,0,0
myBotEU,Official Twitter Acc. of the leading company #myBot 🤖 | Your Free MusicBot Hoster,2,6,Fri Apr 26 07:01:51 +0000 2019,0,0
yuatyong,,0,3,Thu Apr 26 01:27:04 +0000 2018,0,1
pramodmmanchi,,31,34,Fri Jul 16 06:08:14 +0000 2010,0,1
prabh_ing,,4,27,Mon Oct 17 10:08:20 +0000 2011,0,1
twit2viky,Proud Indian 🙏,14,41,Sun Apr 03 07:39:38 +0000 2011,0,0
sudiproyuser,(None)😀😀😀😀,167,35,Wed Oct 31 10:19:43 +0000 2012,0,0
yara,"Yara's official channel. Our mission is to responsibly feed the world and 
protect the planet.",9747,6029,Tue Oct 11 13:16:36 +0000 2011,0,0
jamilalbalush,باحث - ماجستير إدارة الأعمال في تقنية معلومات ، بكالوريوس إدارة الأعمال مع مرتبة الشرف .,896,455,Wed Sep 21 20:32:23 +0000 2016,0,0
xrillion,"Our exuberance, commitment and care for our work & people, enables us to bridge the gap between people and opportunities. Because that's honesty. Be with us",86,349,Fri Oct 19 16:34:05 +0000 2018,0,0
sergiocl,Proyecto de astrónomo vendido a la Ingeniería,130,408,Mon Jul 21 22:26:03 +0000 2008,0,0
YoursYssReddy89,Human Resources,16,4,Tue Oct 18 05:32:29 +0000 2016,0,0
bsr_yeswanth,,9,10,Fri Apr 20 07:26:41 +0000 2018,0,1
desmond_tambe,"Trust, Achievable, success, happiness. Is what I am.",259,168,Tue Apr 23 22:51:56 +0000 2019,0,0
_Arslan_Ali,😍,1,0,Mon Dec 24 06:22:44 +0000 2018,0,0
hrishi26info,"Vaidya Hrishikesh Malvade
BAMS, MD (Ayurveda)

#vaidya #ayurveda

For Ayurveda consultation and treatment contact on :
(+91) 8087003422
(+91)9421103422",66,3198,Mon Mar 04 10:52:26 +0000 2013,0,0
SiddhuRai1,"Good😊,Evil😈, Kind hearted😉, Music Lover 🎶, Keyboard Player 🎹……",10,73,Mon Oct 29 04:32:31 +0000 2018,0,0
sjha6324,"🇮🇳🙏Nation First,Nationalist🚩 RSS🚩supporter🚩love  हिंदुस्तान हिन्दू  हिंदी 🇮🇳🚩🙏 Trying To Find Muslim Like @SirApjAbdulKalam  #FreePOK #Freebalochistan",74,671,Sat Jul 13 13:01:30 +0000 2013,0,0
